"country";"year";"population";"gdp";"carbon_intensity_elec";"coal_electricity";"coal_production";"electricity_demand";"electricity_generation";"energy_per_gdp";"fossil_electricity";"gas_electricity";"gas_production";"greenhouse_gas_emissions";"hydro_electricity";"net_elec_imports";"nuclear_consumption";"nuclear_electricity";"oil_electricity";"oil_production";"other_renewable_electricity";"primary_energy_consumption";"renewables_electricity";"solar_electricity";"wind_electricity"
"Ecuador";2019;17.343742;9.73528164337315;9.56794675566553;0;0;1.75740621602881;1.86234320136912;0.0552937191985444;0.407063250825572;0.074954989528788;16.439416591875;0.309045187595618;1.42183849367685;-0.104936985340303;0;0;0.332108261296784;19.0844628569775;0.0259459579138112;12.1604092127293;1.45527995054354;0.00230630737011655;0.00518919158276224
"Ecuador";2020;17.588596;5.20858941646053;8.92163308543786;0;2.01283831864692;1.71702164288724;1.77899361609079;0.0849414018037597;0.362166485602376;0.0631090736292994;7.86640389033895;0.279158154522396;1.3832826679287;-0.0619719732035462;0;0;0.299057411973076;17.0354700284207;0.0267218600051988;10.3747337195078;1.41682713048841;0.00227420085150628;0.00454840170301257
"Ecuador";2021;17.797736;3.39407953101451;8.46366077123517;0;0;1.75527943554169;1.81652318025169;0.0616932400840197;0.350606391734319;0.0561869217522948;7.5828745858462;0.273630308933676;1.43669958920618;-0.0612437447100013;0;0;0.294419469982025;16.5617132426282;0.0235985071359638;11.923539038898;1.46591678851737;0.00224747687009179;0.00337121530513769
"Ecuador";2022;18.001002;7.08571559916498;10.2010988054998;0;0;1.78434511589966;1.83934205440342;0.0490528249483001;0.443308655818159;0.050552741452948;38.1237111134147;0.337758975861455;1.3682571670177;-0.0549969385037566;0;0;0.392755914365211;16.6545728954422;0.0222209852540431;12.1502680795214;1.39603339858526;0.00222209852540431;0.00333314778810646
"Egypt";2000;71.371368;6.22015441172432;6.34992732659965;0;0.00613691473589241;1.04131393418156;1.04341561731029;0.0179483739193566;0.851461891552926;0.608227097454542;2.83201801596405;0.472878703964312;0.189992154837217;-0.00210168312873028;0;0;0.243234794098384;6.34154861652645;0;7.96584142817607;0.191953725757365;0;0.00196157092014826
"Egypt";2001;72.854256;6.52209949024804;6.12197590762577;0;0.00382956350552808;1.08614107595855;1.08943532413535;0.0171438165534214;0.880799606271458;0.645672642652476;3.32924956367683;0.485901606077756;0.205615990368497;-0.00329424817679835;0;0;0.235126963618982;6.00224371243322;0;8.14384817820389;0.208635717863895;0;0.00301972749539848
"Egypt";2002;74.39376;6.73693956439357;6.1163328752304;0;0.00375031454251002;1.13020231804388;1.1400149689974;0.0163723409060115;0.966210069231613;0.770629149541574;3.53205698972602;0.518726301775848;0.171116502244274;-0.00981265095352083;0;0;0.195580919690039;5.8218323687363;0;8.20289228558955;0.173804899765787;0;0.00268839752151256
"Egypt";2003;75.963328;6.95023908968285;5.9972359294211;0;0.00367282486623019;1.17938487371169;1.1911010533925;0.0161130381228163;1.01654314039532;0.824213494174452;3.8138402782985;0.542630254430138;0.169687141669201;-0.011716179680806;0;0;0.192329646220871;5.67580451451521;0;8.50399813973395;0.174557912997177;0;0.00487077132797552
"Egypt";2004;77.522424;7.23420676856028;5.7947878409994;0;0.00321197386707103;1.23203061865042;1.24106026405985;0.0156857840255356;1.07285086957549;0.940631061794456;4.09720160453187;0.557516106565502;0.161501657894495;-0.00902964540943663;0;0;0.132219807781036;5.22683604423928;0;8.79815110012556;0.168209394484362;0;0.00670773658986721
"Egypt";2005;79.075312;7.57943910321846;5.82782398632837;0;0.00239012651635191;1.29471509388417;1.30457910807864;0.0147580827755697;1.13929363946107;0.953141986970598;5.17306842874044;0.601199018980791;0.158330073993258;-0.00986401419446818;0;0;0.186151652490476;4.87808381963766;0;8.84494771263122;0.165285468617563;0;0.00695539462430449
"Egypt";2006;80.629664;8.05004483987432;5.72208759297323;0;0.00234405044773596;1.35372013952582;1.35806097368829;0.0140767050697371;1.19162098951572;1.00719754952718;6.52969358770985;0.626568405394819;0.158750506513335;-0.004340834162474;0;0;0.184423439988538;4.78323957793003;0;9.13614125937571;0.166439984172574;0;0.00768947765923966
"Egypt";2007;82.21876;8.65400707283836;5.51815668346251;0;0.00229874544447034;1.43787135685335;1.4446824544666;0.0134154297632317;1.24789038414104;1.0603419462906;6.51938803260959;0.65544651853178;0.186697050648781;-0.00681109761324544;0;0;0.187548437850437;4.78248516518614;0;9.54257884696874;0.196792070325556;0;0.0100950196767745
"Egypt";2008;83.844784;9.21588763999917;5.50040179005053;0;0.00225416526805054;1.47164789642728;1.48238201675133;0.0128451639877801;1.29823221919207;1.09201784096671;6.76948490916263;0.683644196638398;0.173296409231611;-0.0107341203240502;0;0;0.206214378225365;4.80685834911329;0;9.92116575790809;0.184149797559261;0;0.0108533883276508
"Egypt";2009;85.501064;9.68695720146828;5.53742816580622;0;0.00609349142134652;1.52898682056167;1.53998083579404;0.012163591320922;1.37787758992099;1.13893319503018;7.05711685646391;0.729113733602192;0.14888703607244;-0.0109940152323718;0;0;0.238944394890805;4.79612744936133;0;10.0778979779714;0.162103245873057;0;0.0132162098006172
"Egypt";2010;87.252416;10.2586537706876;5.46310373800996;0;0.00328930719809524;1.82069456964951;1.83719841064344;0.0114610006902273;1.66952397054541;1.41348521512573;6.76433991237561;0.875735062740268;0.148076128917737;-0.0165038409939273;0;0;0.256038755419678;4.66920022019791;0;10.2588792498307;0.167674440098025;0.00240681014494773;0.017191501035341
"Egypt";2011;89.200056;10.3060034168588;5.2842119291943;0;0.000762331359971344;1.74327244816976;1.7609854415338;0.0114349703995702;1.59786895201052;1.39192737726532;6.63041063561664;0.830044321945269;0.143609775312249;-0.01771299336404;0;0;0.2059415747452;4.51105097960925;0;10.5165741151553;0.16311648952328;0.00246636616461317;0.0170403480464183
"Egypt";2012;91.240384;10.3656778956125;5.22802490616436;0;0.00174264939525024;1.79744969069836;1.80183371433421;0.0112998209214025;1.64455686639811;1.40661398356237;6.42239734545615;0.859487833808328;0.142371167574218;-0.00438402363584967;0;0;0.237942882835741;4.42637330417198;0;10.6884140250878;0.157276847936107;0.0026304141815098;0.0122752661803791
"Egypt";2013;93.377896;10.3993756261118;5.1817509360031;0;0.000246310968497298;1.79732042795224;1.80160409696959;0.0106770450257307;1.64460762748392;1.34839191493456;5.77918354467957;0.871726645029569;0.14157526102323;-0.00428366901734432;0;0;0.29621571254936;4.2795888226053;0;10.3680211428195;0.156996469485669;0.00117800897976969;0.0142431994826699
"Egypt";2014;95.592328;10.6557405167494;5.10611060753746;0;0;1.82661102259169;1.83372456417214;0.00981250294479699;1.67304221317845;1.3326383263728;4.91263273763978;0.895050908269542;0.143107718853756;-0.00711354158044985;0;0;0.340403886805644;4.27524895094092;0;9.9996204716345;0.160682350993691;0.00251066173427642;0.0150639704056585
"Egypt";2015;97.723792;10.8330217885937;5.0434186999211;0;0;1.89953742278032;1.90659813937634;0.00939382294948194;1.74655522986664;1.36394625374341;4.35826313411989;0.939689282626282;0.137223492105177;-0.00706071659601584;0;0;0.382608976123235;4.21660878652764;0;9.94353555171089;0.160042909509692;0.00173959684249666;0.0210798205620183
"Egypt";2016;99.784032;11.0690126638298;4.90827029318679;0;0;1.89719733914941;1.89990318290606;0.00931010685156519;1.74456770798759;1.40152684950634;4.03388189404894;0.930509602979362;0.127475305868578;-0.00270584375664435;0;0;0.343040858481245;3.9435267558641;0;10.278027249891;0.155335474918472;0.00581255325501379;0.0220476157948799
"Egypt";2017;101.789384;11.386357543769;4.72743798115528;0;0.072748254375918;1.93045671638999;1.93379694684074;0.00903827063144424;1.78122700889908;1.52285035932627;4.7954509676569;0.930548906750433;0.123785010821954;-0.00334023045075113;0;0;0.258376649572808;3.67651306348411;0;10.4716421115192;0.152569937941662;0.00589452432485494;0.0228904027948533
"Egypt";2018;103.740768;11.7777478348338;4.49279496369258;0;0;1.91872495102408;1.92421941584238;0.00841520664277326;1.75736119478121;1.60602242697876;5.64467577490847;0.89685088893886;0.123095290753969;-0.00549446481830557;0;0;0.151338767802452;3.68202402357384;0;10.2867177540078;0.166858221061174;0.0146519061821482;0.0291110241250576
"Egypt";2019;105.618672;10.7810210018925;4.25309267285618;0;0;1.83509218900234;1.84257192705472;0.012791298871851;1.64611045289416;1.57036627008527;6.14841095521443;0.827694557644126;0.114468396269932;-0.00747973805237771;0;0;0.0757441828088882;3.50292228631695;0;9.91954339285766;0.196461474160554;0.0419433412304218;0.0400497366601996
"Egypt";2020;107.465128;10.5957824851239;4.15591558221566;0;0;1.75377821166323;1.76140859386498;0.0104033747579959;1.56757827525223;1.50420888160111;5.44040667778295;0.786673794312142;0.112501610755072;-0.00763038220175013;0;0;0.06336939365112;3.36203945153259;0;9.15399272590081;0.19383031861275;0.0419671021096257;0.0393616057480525
"Egypt";2021;109.262184;10.4215116277009;4.10282847723417;0;0;1.84363878357035;1.85114366741928;0.01512874756375;1.64036625883297;1.54353495258707;6.20520270764494;0.829838803148947;0.128132163274349;-0.00750488384892617;0;0;0.0968313062459011;3.15080650410576;0;9.63911722650538;0.210777408586305;0.0439310274083483;0.038714217903607
"Egypt";2022;110.990096;12.9913897983835;4.23127843767249;0;0.0667176646103631;1.86755402031547;1.87494206690298;0.00540588774695717;1.66456293541723;1.38264588941341;5.81026617005539;0.880529015850207;0.126768067666146;-0.00738804658750813;0;0;0.281917046003816;3.13523469697693;0;9.96005985975542;0.21037913148575;0.0454995552035562;0.0381115086160481
"Ethiopia";2000;67.031872;0.750791536539514;0.702039173245825;0;0;0.0253610700294928;0.0253610700294928;0.00572861817136779;0.000895096589276218;0;0;0.00119346211903496;0.0243167906753372;0;0;0;0.000895096589276218;0;0.00014918276487937;0.287997327599623;0.0244659734402166;0;0
"Ethiopia";2001;69.018936;0.759706481015587;0.639215881276408;0;0;0.029557105893374;0.029557105893374;0.0058099997368838;0.000869326643922763;0;0;0.00130398996588415;0.0285428914754641;0;0;0;0.000869326643922763;0;0.000144887773987127;0.304539612143543;0.0286877792494512;0;0
"Ethiopia";2002;71.073224;0.766839807463919;0.611735299921107;0;0;0.0291248923785982;0.0291248923785982;0.00557171854199269;0.000844199779089802;0;0;0.0012662996686347;0.0281399926363267;0;0;0;0.000844199779089802;0;0.000140699963181634;0.303841570490738;0.0282806925995084;0;0
"Ethiopia";2003;73.168848;0.736543545854378;0.527915924000881;0;0;0.0318441531292115;0.0318441531292115;0.00591781901499939;0.000820021110623472;0;0;0.00123003166593521;0.0308874618334841;0;0.288128084236067;0;0.000820021110623472;0;0.000136670185103912;0.319220551347207;0.031024132018588;0;0
"Ethiopia";2004;75.301024;0.741628537322414;0.516739320835796;0;0;0.0341296819549227;0.0341296819549227;0.00593617425441651;0.000796801913344498;0;0;0.0013280031889075;0.0332000797226874;0;0;0;0.000796801913344498;0;0.00013280031889075;0.331655516397758;0.0333328800415782;0;0
"Ethiopia";2005;77.469944;0.795595940949693;0.493017007989576;0;0;0.0371757077815882;0.0371757077815882;0.00600232781890226;0.00077449391211642;0;0;0.00141990550554677;0.0362721315507857;0;0;0;0.00077449391211642;0;0.00012908231868607;0.370182273527912;0.0364012138694718;0;0
"Ethiopia";2006;79.691056;0.843471282197591;0.456312186401445;0;0;0.041409916816763;0.041409916816763;0.00587267911219548;0.000752907578486599;0;0;0.0015058151569732;0.0405315246418619;0;0;0;0.000752907578486599;0;0.000125484596414433;0.394912573375863;0.0406570092382764;0;0
"Ethiopia";2007;81.996184;0.895429368176451;0.689019869510025;0;0;0.0431727408192557;0.0431727408192557;0.00578075682156135;0.00207326721448403;0;0;0.00243913789939298;0.0408555598148324;0;1.3151465682842;0;0.00207326721448403;0;0.000243913789939298;0.424849039316269;0.0410994736047717;0;0
"Ethiopia";2008;84.357104;0.945462767332553;1.2644696764365;0;0;0.044453873143867;0.044453873143867;0.00541744534046593;0.00521592111554707;0;0;0.00474174646867915;0.0386452337197351;0;0.247957777213405;0;0.00521592111554707;0;0.000592718308584894;0.43231687991565;0.03923795202832;0;0
